,Company Name,MC Link
6490,Taurus StarShar,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/taurusstarshare/TSS01
6491,Mirc Electronic,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME
6492,Atlas Copco,http://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI
6493,Suyog Tele,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/suyogtelematics/ST07
6494,Abirami Finance,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/abiramifinancialservicesindia/AFS
6495,Sanjivani Agro,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sanjivaniagroindustries/SAI01
6496,IIISLNCDI,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/iiislncdi/III
6497,Zota Health Car,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zotahealthcare/ZHC
6498,Pradip Overseas,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/pradipoverseas/PO04
6499,Jain Marmo Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jainmarmoindustries/JMI02
6500,Govind Rubber,http://www.moneycontrol.com/india/stockpricequote/tyres/govindrubber/GR01
6501,Rathi Alloys,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/rathialloyssteel/RAS01
6502,CT Cotton Yarn,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ctcottonyarn/CTC
6503,Darjeeling Rope,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/darjeelingropewaycompanylimited/DRC
6504,Mrinal Texturis,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mrinaltexturisingindustries/MTI03
6505,CPEC,http://www.moneycontrol.com/india/stockpricequote/engineering/cpec/CPE
6506,Lakshmi Elec,http://www.moneycontrol.com/india/stockpricequote/electricequipment/lakshmielectricalcontrolsystems/LEC
6507,RMG Alloy Steel,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/rmgalloysteel/RMG
6508,Brahmanand Him,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/brahmanandhimghar/BH07
6509,CRB Corporation,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/crbcorporation/CRB04
6510,Guj Bauxite,http://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratbauxite/GB02
6511,Poly Medicure,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/polymedicure/PM06
6512,Shelter Infra,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/shelterinfraprojects/CCA
6513,Uttam Galva,http://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/uttamgalvasteel/UGS01
6514,Jay Iron,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/jayironsteels/JIS01
6515,Nagarjuna Oil,http://www.moneycontrol.com/india/stockpricequote/refineries/nagarjunaoilrefinery/NOR
6516,Kirloskar Bros,http://www.moneycontrol.com/india/stockpricequote/pumps/kirloskarbrothers/KB02
6517,Filmcity Media,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/filmcitymedia/FM
6518,Rajlaxmi Ind,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/rajlaxmiindustries/RI25
6519,Core Organics,http://www.moneycontrol.com/india/stockpricequote/chemicals/coreorganics/CO02
6520,Tech Plastics,http://www.moneycontrol.com/india/stockpricequote/plastics/technologyplastics/TP02
6521,Milestone,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/milestoneglobal/MG03
6522,Ashok Leyland,http://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/ashokleyland/AL
6523,Amar Dye-Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/amardyechem/ADC
6524,Uni Metal Alloy,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/unimetalalloys/UMA
6525,Kanumanek Tradi,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kanumanektradingcompany/KTC02
6526,Zora Pharma,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zorapharma/ZP01
6527,Subhash Silk,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/subhashsilkmills/SSM06
6528,Beta Napthol,http://www.moneycontrol.com/india/stockpricequote/dyespigments/betanaphthol/BN
6529,Carewell Hygien,http://www.moneycontrol.com/india/stockpricequote/personalcare/carewellhygieneproducts/CHP01
6530,Flexituff Intl,http://www.moneycontrol.com/india/stockpricequote/packaging/flexituffinternational/FI08
6531,Huhtamaki PPL,http://www.moneycontrol.com/india/stockpricequote/packaging/huhtamakippl/PP
6532,JBM Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/jbmauto/JBM03
6533,IFCI010811B,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ifci010811b/IFC03
6534,IFCI010811D,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/ifci010811d/IFC04
6535,Amar Alcoholi,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/amaralcoholi/AA07
6536,Shoppers Invest,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shoppersinvestmentfinancecompany/SIF
6537,Victory Glass,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/victoryglassindustries/VGI
6538,Reliable Plas,http://www.moneycontrol.com/india/stockpricequote/plastics/reliableplastics/RP21
6539,Landmarc Corp,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/landmarcleisurecorporation/LLC
6540,Cambridge Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cambridgetechnologyenterprises/CTE
6541,R ETF Banking,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/relianceetfbanking/RMF02
6542,MIC Electronics,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/micelectronics/ME12
6543,Kansal Fibres,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/kansalfibres/KF03
6544,Cherry Fashions,http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/cherryfashions/CF03
6545,Shantanu Sheo,http://www.moneycontrol.com/india/stockpricequote/aquaculture/shantanusheoreyaqua/SSA02
6546,Shri Anjaney,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/shrianjaneyagrofoods/SAA
6547,Porwal Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/porwalautocomponents/PAC02
6548,Hotline Teletub,http://www.moneycontrol.com/india/stockpricequote/electricals/hotlineteletubecomponents/HTC01
6549,Doctor Biotech,http://www.moneycontrol.com/india/stockpricequote/chemicals/doctorbiotech/DB03
6550,Exide Ind,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/exideindustries/EI
6551,Dwarikesh Sugar,http://www.moneycontrol.com/india/stockpricequote/sugar/dwarikeshsugarindustries/DSI01
6552,Tuni Textile,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/tunitextilemills/TTM
6553,Guj Hotels,http://www.moneycontrol.com/india/stockpricequote/hotels/gujarathotels/GH01
6554,Premier Explo,http://www.moneycontrol.com/india/stockpricequote/chemicals/premierexplosives/PE02
6555,Sweatamber Stl,http://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/sweatambersteel/SS33
6556,Haryana Capfin,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/haryanacapfin/HC11
6557,Zenith Birla,http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/zenithbirlaindia/ZBI
6558,Sonal Cosmetics,http://www.moneycontrol.com/india/stockpricequote/personalcare/sonalcosmeticsexports/SCE01
6559,East Coast Stee,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/eastcoaststeel/ECS
6560,UFM Industries ,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/ufmindustries/UFM
6561,HDFC Bank,http://www.moneycontrol.com/india/stockpricequote/banksprivatesector/hdfcbank/HDF01
6562,Guj Optical,http://www.moneycontrol.com/india/stockpricequote/cablestelephone/gujaratopticalcommunication/GOC
6563,Digjam,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/digjam/D05
6564,Powersoft Glob,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/powersoftglobalsolutions/PGS01
6565,Mayukh Dealtrad,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/mayukhdealtrade/MD02
6566,In House Prod,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/inhouseproductions/IHP01
6567,Trident Project,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tridentprojects/TP08
6568,Dhanvarsha Finv,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/dhanvarshafinvest/DF10
6569,Rajasthan Petro,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/rajasthanpetrosynthetics/RPS
6570,DIC India,http://www.moneycontrol.com/india/stockpricequote/printingstationery/dicindia/DIC02
6571,Arochem Silvass,http://www.moneycontrol.com/india/stockpricequote/detergents/arochemsilvassa/AS14
6572,UP Lime Chem,http://www.moneycontrol.com/india/stockpricequote/chemicals/uplimechem/UPL
6573,Innovation Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/innovationsoftwareexports/ISE01
6574,Vardhman Concre,http://www.moneycontrol.com/india/stockpricequote/cementmini/vardhmanconcrete/SI52
6575,Duke Offshore,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dukeoffshore/DO03
6576,Shri Aster,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/shriastersilicates/SAS
6577,Dhoot Ind Fin,http://www.moneycontrol.com/india/stockpricequote/trading/dhootindustrialfinance/DIF
6578,Transcon Res,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/transconresearch/TR
6579,Parry Agro Ind,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/parryagroindustries/PAI01
6580,Geetanjali Cred,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/geetanjalicreditcapital/GCC05
6581,Dhanleela,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dhanleelainvestmentstradingcompany/RI06
6582,Deccan Gold,http://www.moneycontrol.com/india/stockpricequote/miningminerals/deccangoldmines/DGM
6583,Concert Spices ,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/concertspicesexports/CSE01
6584,Visualsoft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/visualsofti/VI12
6585,Servalakshmi,http://www.moneycontrol.com/india/stockpricequote/paper/servalakshmipaper/SP11
6586,Shree Rani Sati,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreeranisati/SRS02
6587,Master Dot Com,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/masterdotcomsoftware/MDC01
6588,Omni Axs Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/omniaxssoftware/OAS01
6589,Rajesh Exports,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/rajeshexports/RE07
6590,Caplin Labs,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/caplinpointlaboratories/CPL
6591,Kovai Medical,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/kovaimedicalcenterhospital/KMC02
6592,Southern Ispat,http://www.moneycontrol.com/india/stockpricequote/steelrolling/southernispatenergy/SI57
6593,Trupti Twisters,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/truptitwisters/TT07
6594,Amrit Banaspati,http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritbanaspaticompany/ABC06
6595,Delta Ind,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/deltaindustries/DI03
6596,Eveready Ind,http://www.moneycontrol.com/india/stockpricequote/drycells/evereadyindustriesindia/EII02
6597,Blazon Marbles,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/blazonmarbles/SG10
6598,CSJ Tech,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/csjtechnologies/CSJ
6599,NEPC Paper,http://www.moneycontrol.com/india/stockpricequote/paper/nepcpaperboard/NEP02
6600,Globus Constr,http://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/globusconstructorsdevelopers/GF09
6601,Delight Hand,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/delighthandpal/DHP01
6602,Sagardeep Alloy,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sagardeepalloys/SA05
6603,Sterling Guar,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sterlingguarantyfinance/SGF
6604,Hind Zinc,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/hindustanzinc/HZ
6605,Assambrook,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assambrook/A05
6606,Sunflex Finance,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sunflexfinanceinvestments/SFI01
6607,Modi Xerox,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/modixerox/MX
6608,Skylid Tele,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/skylidtele/ST15
6609,White Way Prod,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/whitewayproductspharma/WWP
6610,DGP Securities,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dgpsecurities/DGP01
6611,Orbit Polyester,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/orbitpolyester/OP01
6612,Starcom Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/starcominformationtechnology/JF03
6613,Hope Leasing,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/hopeleasingfinance/HLF
6614,Indo Gulf Inds,http://www.moneycontrol.com/india/stockpricequote/chemicals/indogulfindustries/IGI
6615,Fluid-Air India,http://www.moneycontrol.com/india/stockpricequote/engineering/fluidairindia/FAI
6616,UTL Industries,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/utlindustries/UT01
6617,NCL Industries,http://www.moneycontrol.com/india/stockpricequote/cementmini/nclindustries/NCL
6618,AARV Infratel,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/aarvinfratel/N05
6619,Jindal Leasefin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/jindalleasefin/JL01
6620,Jaiprakash Ind,http://www.moneycontrol.com/india/stockpricequote/cementmini/jaiprakashindustries/JI
6621,Padam Cotton,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/padamcottonyarns/PCY
6622,Salem Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/salemtextiles/ST09
6623,Parmanand Merc,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/parmanandmercantile/PM05
6624,Essar Sec,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/essarsecurities/ES9
6625,Swastik Nitro A,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/swastiknitroaromatics/SNA02
6626,Allcargo,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02
6627,Vatsa Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/vatsacorporation/VC04
6628,Rhutu Bearings,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/rhutubearingsestatesindia/RBE
6629,Jindal Photo,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/jindalphoto/JP11
6630,GCV Services,http://www.moneycontrol.com/india/stockpricequote/financegeneral/gcvservices/GCV
6631,Hindustan Media,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/hindustanmediaventures/HMV
6632,SI Sugar,http://www.moneycontrol.com/india/stockpricequote/sugar/sisugar/SIS01
6633,Murablack,http://www.moneycontrol.com/india/stockpricequote/chemicals/murablackindia/MI23
6634,Guj Themis,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratthemisbiosyn/GTB01
6635,Dhanlaxmi Lease,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/dhanlaxmileasefinance/DLF05
6636,Nalin Chemicals,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nalinchemicals/NC01
6637,B J Duplex,http://www.moneycontrol.com/india/stockpricequote/paper/bjduplexboards/BJD
6638,Tata Inv Corp,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/tatainvestmentcorporation/TIC
6639,Jyoti,http://www.moneycontrol.com/india/stockpricequote/electricequipment/jyoti/J
6640,Sandeep Ind,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/sandeepindustries/SIL03
6641,Five X Tradecom,http://www.moneycontrol.com/india/stockpricequote/financegeneral/fivextradecom/FXF
6642,Muzaffarnagar,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/muzaffarnagarsteels/MSL05
6643,Amalgamated Ele,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/amalgamatedelectricity/AE05
6644,Sai Moh Auto Li,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/saimohautolinks/SMA02
6645,Leading Leasing,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/leadingleasingfinanceandinvestmentcompany/LLF
6646,Emkay Global,http://www.moneycontrol.com/india/stockpricequote/financegeneral/emkayglobalfinancialservices/EGF
6647,Sundram,http://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23
6648,Bagade India,http://www.moneycontrol.com/india/stockpricequote/engineering/bagadeindiaengineering/BIE
6649,Canbay Polyfilm,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/canbaypolyfilms/CP
6650,Adarsh Plant,http://www.moneycontrol.com/india/stockpricequote/pumps/adarshplantationprojects/APP01
6651,KPR Mill,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/kprmill/M15
6652,Arihant Cotsyn,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/arihantcotsyn/AC07
6653,Bahuma Polytex ,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/bahumapolytex/BPL06
6654,Nisha Synthetic,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nishasynthetics/NSL01
6655,Fourth Dimensio,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/fourthdimensionsolutions/FDS01
6656,Shree Shyam Fab,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/shreeshyamfabrics/SSF01
6657,Ambe Hotel,http://www.moneycontrol.com/india/stockpricequote/hotels/ambehotelresorts/AHR02
6658,M R Org,http://www.moneycontrol.com/india/stockpricequote/compressors/mrorganisation/MRO02
6659,Sun Earth Ceram,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/sunearthceramics/SEC01
6660,UMS Radio,http://www.moneycontrol.com/india/stockpricequote/electricals/umsradiofactory/UMS
6661,Hanjer Fibres,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/hanjerfibres/HF
6662,Tejnaksh,http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/tejnakshhealthcare/TH02
6663,Acme Spinners,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/acmespinners/ASL01
6664,Nuline Glasswar,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/nulineglasswareindia/NGI02
6665,Lifeline Drugs,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/lifelinedrugspharma/LDP
6666,Prabhu Steels,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/prabhusteels/PS09
6667,Pondy Oxides,http://www.moneycontrol.com/india/stockpricequote/chemicals/pondyoxideschemicals/PO03
6668,US 64 Bonds,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/us64bonds/USB
6669,Axel Polymers,http://www.moneycontrol.com/india/stockpricequote/plastics/axelpolymers/AP24
6670,Natco Eco.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/natcoeconomicals/NE08
6671,Alchemist Real,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/alchemistrealty/AR08
6672,Ponni Sugars(O),http://www.moneycontrol.com/india/stockpricequote/sugar/ponnisugarsorissa/PSO
6673,Okara Leasing,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/okaraleasinginvestment/OLI
6674,Oricon Ent,http://www.moneycontrol.com/india/stockpricequote/packaging/oriconenterprises/OE03
6675,Iykot Hitech,http://www.moneycontrol.com/india/stockpricequote/engineering/iykothitechtoolroom/IHT01
6676,Vimal Oil,http://www.moneycontrol.com/india/stockpricequote/personalcare/vimaloilfoods/VOF01
6677,Nakoda,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nakoda/NTI
6678,Coal India,http://www.moneycontrol.com/india/stockpricequote/miningminerals/coalindia/CI11
6679,Sterling Green,http://www.moneycontrol.com/india/stockpricequote/hotels/sterlinggreenwoods/SGW
6680,Creative Eye,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/creativeeye/CE08
6681,Krystal Poly,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/krystalpolyfab/KPF
6682,Claro India,http://www.moneycontrol.com/india/stockpricequote/chemicals/claroindia/CI13
6683,European Soft,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/europeansoftwarealliances/ESA
6684,Avenue Supermar,http://www.moneycontrol.com/india/stockpricequote/retail/avenuesupermarts/AS19
6685,Jai Hind Synth,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jaihindsynthetics/JHS
6686,Neelkanth Motel,http://www.moneycontrol.com/india/stockpricequote/hotels/neelkanthmotelshotels/NMH
6687,Indergiri Fin,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indergirifinance/IF06
6688,Adore Multi,http://www.moneycontrol.com/india/stockpricequote/personalcare/adoremultiproducts/AM01
6689,Samkrg Pistons,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/samkrgpistonsrings/SPR01
6690,Avance Tech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/avancetechnologies/AT18
6691,Link Pharmachem,http://www.moneycontrol.com/india/stockpricequote/chemicals/linkpharmachem/LP03
6692,Arcuttipore Tea,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/arcuttiporeteacompany/ATC
6693,Highland Ind,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/highlandindustries/HI10
6694,Womens Next,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/womensnextloungeries/WNL
6695,ABN Granites,http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/abngranites/ABN
6696,Kothari Petro,http://www.moneycontrol.com/india/stockpricequote/trading/kotharipetrochem/KP12
6697,KKV Agro Powers,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/kkvagropowers/KAP
6698,Vijay Textiles,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/vijaytextiles/VT08
6699,Riddhi Corp,http://www.moneycontrol.com/india/stockpricequote/diversified/riddhicorporateservices/RCS02
6700,Rico Auto,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/ricoauto/RA04
6701,Nirav Comm,http://www.moneycontrol.com/india/stockpricequote/trading/niravcommercial/NC04
6702,Aditya Ispat,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/adityaispat/AI06
6703,Shree Benzophen,http://www.moneycontrol.com/india/stockpricequote/chemicals/shreebenzophenindustries/SBI08
6704,Narayani Steels,http://www.moneycontrol.com/india/stockpricequote/steellarge/narayanisteels/NS10
6705,AVSL Industries,http://www.moneycontrol.com/india/stockpricequote/diversified/avslindustries/AI75
6706,Aseem Global,http://www.moneycontrol.com/india/stockpricequote/trading/aseemglobal/AG02
6707,P M Telelinnks,http://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/pmtelelinnks/PMT01
6708,Majestic Auto,http://www.moneycontrol.com/india/stockpricequote/auto23wheelers/majesticauto/MA01
6709,Palsoft Infosys,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/palsoftinfosystems/ACF03
6710,Hare Krishna,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/harekrishnainvestmentindustries/HKI01
6711,Shivalik Bimeta,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shivalikbimetalcontrols/SBC01
6712,Business Forms ,http://www.moneycontrol.com/india/stockpricequote/printingstationery/businessforms/BFL01
6713,Cepham Milk,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/cephammilkspeciality/CMS
6714,Helpage Fin,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/helpagefinlease/HF11
6715,Artech Power,http://www.moneycontrol.com/india/stockpricequote/electricequipment/artechpowerproducts/APP02
6716,Pittsburgh Iron,http://www.moneycontrol.com/india/stockpricequote/textilesweaving/pittsburghironsteels/PIS02
6717,Talwalkars Fitn,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/talwalkarsbettervaluefitness/TBV
6718,Quality Steel,http://www.moneycontrol.com/india/stockpricequote/castingsforgings/qualitysteelforgings/QSF
6719,Sampada Chem,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sampadachemicals/SC36
6720,Quest Softech,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/questsoftech/QS02
6721,Haryana Sheet,http://www.moneycontrol.com/india/stockpricequote/glassglassproducts/haryanasheetglass/HSG
6722,Royal India,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/royalindiacorporation/NFS
6723,BPL,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/bpl/BPL
6724,Jetking Info,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/jetkinginfotrain/JI08
6725,KSB Pumps,http://www.moneycontrol.com/india/stockpricequote/pumps/ksbpumps/KSB
6726,Adhunik Metalik,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/adhunikmetaliks/AM9
6727,Modern Denim,http://www.moneycontrol.com/india/stockpricequote/textilesdenim/moderndenim/MD01
6728,Ayepee Lamitube,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/ayepeelamitubes/AL10
6729,Kampani Consult,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kampaniconsultantslimitd/KCL
6730,Brigade Ent,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/brigadeenterprises/BE08
6731,Punj Comm,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/punjabcommunications/PC14
6732,Bharati Def,http://www.moneycontrol.com/india/stockpricequote/shipping/bharatidefenceinfrastructure/BS13
6733,Switching Tech,http://www.moneycontrol.com/india/stockpricequote/electricequipment/switchingtechnologiesgunther/STG01
6734,Uday Jewellery,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/udayjewelleryindustries/UJI
6735,Quantum Digital,http://www.moneycontrol.com/india/stockpricequote/packaging/quantumdigitalvision/QDV
6736,Apt Packagings,http://www.moneycontrol.com/india/stockpricequote/chemicals/aptpackagings/AP34
6737,Vitan Agro,http://www.moneycontrol.com/india/stockpricequote/trading/vitanagroindustries/VAI04
6738,Nutech Global,http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/nutechglobal/NGL01
6739,Amar Remedies,http://www.moneycontrol.com/india/stockpricequote/personalcare/amarremedies/AR07
6740,Meltron Semi,http://www.moneycontrol.com/india/stockpricequote/electricals/meltronsemiconductors/MS11
6741,Volplast,http://www.moneycontrol.com/india/stockpricequote/packaging/volplast/V02
6742,Suryaamba Spin,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryaambaspinningmills/SSM11
6743,Shubhra Leasing,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/shubhraleasingfinanceandinvestmentcompany/SLF
6744,Transglobe,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/transglobefoods/TF07
6745,NRC,http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/nrc/NRC
6746,DCM Shriram,http://www.moneycontrol.com/india/stockpricequote/diversified/dcmshriram/DCM02
